Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Name FR,Identifier,Date/Time,TimeStart,TimeEnd,Location,Price,Description,Description FR,Notice,Notice FR,Dag_NL,Dag_FR,Maand_NL,Maand_FR,Status,Imgname
LAATSTE ONTMOETING VOOR DE ZEE 2025 ! ,laatste-ontmoeting-voor-de-zee-2025,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6890ad79bdfe602f6d291e39,false,false,Mon Aug 04 2025 12:54:17 GMT+0000 (Coordinated Universal Time),Mon Aug 04 2025 12:54:17 GMT+0000 (Coordinated Universal Time),Mon Aug 04 2025 12:54:17 GMT+0000 (Coordinated Universal Time),DERNIÈRE RÉUNION POUR LA MER 2025 !,,Tue Aug 26 2025 12:00:00 GMT+0000 (Coordinated Universal Time),14:00,,"De Harmonie, salle du haut",,"Het is tijd voor de laatste voorbereidingen ! Ter herinnering, we vertrekken van 8 tot 12 september en er zijn nog plaatsen beschikbaar :)",C'est le moment des derniers préparatifs ! Pour rappel nous partons du 8 au 12 septembre et il reste de la place :) ,,,dinsdag,mardi,augustus,août,Gepubliceerd,
✨ Magic Cabaret - Le Cabaret Secret ✨,magic-cabaret---le-cabaret-secret,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,693827e5414b52539d43e440,false,false,Tue Dec 09 2025 13:45:09 GMT+0000 (Coordinated Universal Time),Tue Dec 09 2025 13:45:09 GMT+0000 (Coordinated Universal Time),Tue Dec 09 2025 13:45:09 GMT+0000 (Coordinated Universal Time),✨ Magic Cabaret - Le Cabaret Secret ✨,,Fri Jan 02 2026 15:00:00 GMT+0000 (Coordinated Universal Time),16:00,18:30,"Tour & Taxis, Rue Picardstraat",1.25,"Net als vorig jaar kunt u het nieuwe jaar beginnen in een sprookjesachtige sfeer dankzij het Magic Cabaret. Dit jaar kunt u genieten van een meeslepende ervaring, want de voorstelling wordt gespeeld met een koptelefoon op, zodat u geen enkel fluisterend woord van de personages hoeft te missen. ","Comme l'année dernière, venez débuter la nouvelle année dans une ambiance féérique grâce au Magic Cabaret. Cette année vous profiterez d'une expérience immersive, le spectacle étant joué avec un casque sur vos oreilles pour que vous ne ratiez pas la moindre petite confidence chuchottée par les personnages. ",Afspraak om 15.30 uur voor de ingang van de tent.,Rendez-vous à 15h30 devant l'entrée du chapiteau.,vrijdag,vendredi,januari,janvier,Gepubliceerd,
✨ Magic Cabaret - Le Cabaret Secret ✨,magic-cabaret---le-cabaret-secret-2,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,693828092b485f9bdc6de731,false,false,Tue Dec 09 2025 13:45:45 GMT+0000 (Coordinated Universal Time),Tue Dec 09 2025 13:45:45 GMT+0000 (Coordinated Universal Time),Tue Dec 09 2025 13:45:45 GMT+0000 (Coordinated Universal Time),✨ Magic Cabaret - Le Cabaret Secret ✨,,Sat Jan 03 2026 15:00:00 GMT+0000 (Coordinated Universal Time),16:00,18:30,"Tour & Taxis, Rue Picardstraat",1.25,"Net als vorig jaar kunt u het nieuwe jaar beginnen in een sprookjesachtige sfeer dankzij het Magic Cabaret. Dit jaar kunt u genieten van een meeslepende ervaring, want de voorstelling wordt gespeeld met een koptelefoon op, zodat u geen enkel fluisterend woord van de personages hoeft te missen. ","Comme l'année dernière, venez débuter la nouvelle année dans une ambiance féérique grâce au Magic Cabaret. Cette année vous profiterez d'une expérience immersive, le spectacle étant joué avec un casque sur vos oreilles pour que vous ne ratiez pas la moindre petite confidence chuchottée par les personnages. ",Afspraak om 15.30 uur voor de ingang van de tent.,Rendez-vous à 15h30 devant l'entrée du chapiteau.,zaterdag,samedi,januari,janvier,Gepubliceerd,
Mandala,mandala-13,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,646e016bb52006960e45b569,false,false,Wed May 24 2023 12:22:03 GMT+0000 (Coordinated Universal Time),Wed May 24 2023 12:22:03 GMT+0000 (Coordinated Universal Time),Wed May 24 2023 12:34:04 GMT+0000 (Coordinated Universal Time),Mandala,139,Mon Jun 12 2023 12:00:00 GMT+0000 (Coordinated Universal Time),14:00,,De Harmonie,1,"Kleurrijk, sierlijk en artistiek: ideaal voor het onderhouden van de fijne motoriek en de hersenen. En vooral: je voelt je helemaal ontspannen!","Coloré, gracieux et artistique : idéal pour entretenir la motricité fine et le cerveau. Et surtout : vous vous sentirez complètement zen !",,,maandag,lundi,juni,juin,Gepubliceerd,klussencreatief.png
Zuidfoor,midden-festival,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,687915ad7612b44d4a01d94d,false,false,Thu Jul 17 2025 15:24:29 GMT+0000 (Coordinated Universal Time),Mon Aug 04 2025 10:00:16 GMT+0000 (Coordinated Universal Time),Mon Aug 04 2025 10:00:16 GMT+0000 (Coordinated Universal Time),foire du midi,,Mon Aug 04 2025 12:00:00 GMT+0000 (Coordinated Universal Time),14h,,,,"Kom met ons mee en maak een wandeling over de Zuidfoor, eet wat donuts en drink wat.","Venez avec nous faire un petit tour a la Foire du midi, se promener,manger quelques beignets et boire un verre ",,,maandag,lundi,augustus,août,Gepubliceerd,
Mode & Kant Museum met Marie ,mode-kant-museum-met-marie,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,63ac10cb8aced3f862101d17,false,false,Wed Dec 28 2022 09:47:55 GMT+0000 (Coordinated Universal Time),Wed Dec 28 2022 09:47:55 GMT+0000 (Coordinated Universal Time),Wed Dec 28 2022 09:48:14 GMT+0000 (Coordinated Universal Time),Musée de la Mode et de la Dentelle avec Marie,,Wed Jan 11 2023 13:30:00 GMT+0000 (Coordinated Universal Time),14:30,,"Rue de la Violetstraat, 12 - 1000 Brussel","1,25€","Marie leidt u door de tentoonstelling ""Kidorama, 200 jaar kindermode"" die de evolutie van de mores en de mode aan de hand van het ontwerp van kinderkleding laat zien.","Marie vous guidera tout le long de l'exposition ""Kidorama, 200 ans de mode enfantine"" qui retrace l'évolution des moeurs et des modes au travers de la conception des vêtements pour enfants.",Verzamelen op de locatie om 14.30 uur.,Rendez-vous sur place à 14h30.,woensdag,mercredi,januari,janvier,Gepubliceerd,
Mölkky Indoor,molkky-indoor-24,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6717773ff255cc5b08ba588d,false,false,Tue Oct 22 2024 09:58:23 GMT+0000 (Coordinated Universal Time),Tue Oct 22 2024 09:58:23 GMT+0000 (Coordinated Universal Time),Tue Oct 22 2024 10:21:08 GMT+0000 (Coordinated Universal Time),Mölkky à l'intérieur,140,Tue Nov 12 2024 13:00:00 GMT+0000 (Coordinated Universal Time),14:00,,De Harmonie,0,"Ontdek dit Finse bowlingspel met Arnaud. Vanaf nu zal Mölkky maar één keer per maand plaatsvinden, dus mis het niet :) ",Découvrez avec Arnaud ce jeu de quilles finlandaises. Désormais le Mölkky n'aura lieu qu'une fois par mois alors ne manquez pas cette édition :) ,,,dinsdag,mardi,november,novembre,Gepubliceerd,spelletjes.png
Mooie kaarten om te versturen,mooie-kaarten-om-te-versturen,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,63e4d05e59ed03a44cf39ddc,false,false,Thu Feb 09 2023 10:52:14 GMT+0000 (Coordinated Universal Time),Tue Feb 28 2023 11:17:20 GMT+0000 (Coordinated Universal Time),Tue Feb 28 2023 11:17:32 GMT+0000 (Coordinated Universal Time),De jolies cartes à envoyer,,Tue Feb 28 2023 09:00:00 GMT+0000 (Coordinated Universal Time),,,De Harmonie,"1,50","De Harmonie heeft in haar lades nog een hele voorraad briefkaarten die handgemaakt zijn tijdens workshops in ons pand vóór de Covid-periode. Vieringen, geboortes, deelneming, Valentijnsdag, of gewoon een eenvoudig vriendschapsbriefje, er is voor elk wat wils. Voor meer informatie kunt u contact opnemen met Nicole.","De Harmonie a encore dans ses tiroirs tout un stock de cartes postales faites mains lors d'ateliers dans nos locaux avant la période du Covid. Fêtes, naissances, condoléances, St-Valentin, ou simple petit mot d'amitié il y en a pour tous les goûts. Pour plus d'informations, n'hésitez pas à vous rendre auprès de Nicole.",,,Elke dag,Tous les jours,,,Gepubliceerd,
Mooie kaarten om te versturen,mooie-kaarten-om-te-versturen-2,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,63ff1af35a907f45825b1221,false,false,Wed Mar 01 2023 09:29:23 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 09:29:23 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 09:32:51 GMT+0000 (Coordinated Universal Time),De jolies cartes à envoyer,,Wed Mar 01 2023 08:10:00 GMT+0000 (Coordinated Universal Time),,,De Harmonie,"1,50","De Harmonie heeft in haar lades nog een hele voorraad briefkaarten die handgemaakt zijn tijdens workshops in ons pand vóór de Covid-periode. Vieringen, geboortes, deelneming, Valentijnsdag, of gewoon een eenvoudig vriendschapsbriefje, er is voor elk wat wils. Voor meer informatie kunt u contact opnemen met Nicole.","De Harmonie a encore dans ses tiroirs tout un stock de cartes postales faites mains lors d'ateliers dans nos locaux avant la période du Covid. Fêtes, naissances, condoléances, St-Valentin, ou simple petit mot d'amitié il y en a pour tous les goûts. Pour plus d'informations, n'hésitez pas à vous rendre auprès de Nicole.",,,Elke dag,Tous les jours,,,Gepubliceerd,
musée avec bianca ,musee-avec-bianca,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6981e775ac358c8603a717b0,false,false,Tue Feb 03 2026 12:17:57 GMT+0000 (Coordinated Universal Time),Tue Feb 03 2026 12:19:20 GMT+0000 (Coordinated Universal Time),Tue Feb 03 2026 12:19:20 GMT+0000 (Coordinated Universal Time),pompei,,Thu Feb 26 2026 13:30:00 GMT+0000 (Coordinated Universal Time),,,à 14h a l harmonie ou 14h30 sur place (tout et taxi),1.25,,,,,donderdag,jeudi,februari,fevrier,,
MUSEUM : Art & Marges met Pepita,museum-art-marges-met-pepita,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6548dbeff1acfc8b4523bfbd,false,false,Mon Nov 06 2023 12:28:31 GMT+0000 (Coordinated Universal Time),Mon Nov 06 2023 12:28:31 GMT+0000 (Coordinated Universal Time),Mon Nov 06 2023 12:28:37 GMT+0000 (Coordinated Universal Time),MUSÉE : Art & Marges avec Pepita,,Sun Dec 03 2023 13:30:00 GMT+0000 (Coordinated Universal Time),14:30,,"Rue Haute 314, 1000 Brussel (près de la Porte de Hal)",0,"Dit museum voor outsiderkunst stelt kunst en haar grenzen in vraag. Er is een monografische tentoonstelling van Jean-Marie Massou (1950-2020), een leidende figuur in de art brut-beweging.
We zullen 4.000 werken bewonderen.","Ce musée d’art ousider qui questionne l’art et ses frontières. Il propose une exposition monographique de Jean-Marie Massou (1950-2020), véritable figure de l’art brut.
Nous admirerons 4000 œuvres.
","Bus 48-52; Tram 3-4 en Metro 2-6
Na de rondleiding gaan we wat drinken als het jou uitkomt.
Mag ik je vragen om je bezoek te reserveren :
jpien.pepita@gmail.com
02 231 04 39 - 0471/215130","Bus 48-52 ; Tram 3-4 et Métro 2-6
Après la visite, nous irons boire un verre à votre meilleure convenance
Puis-je vous demander de réserver votre visite :
jpien.pepita@gmail.com
02 231 04 39 - 0471/215130
",zondag,dimanche,december,décembre,Gepubliceerd,
MUSEUM : Autriquehuis met Marie,museum-autriquehuis-met-marie,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,644a368fa178eaa6bf960cc2,false,false,Thu Apr 27 2023 08:47:11 GMT+0000 (Coordinated Universal Time),Thu May 25 2023 10:54:04 GMT+0000 (Coordinated Universal Time),Thu May 25 2023 10:56:50 GMT+0000 (Coordinated Universal Time),MUSÉE : Maison Autrique avec Marie,,Fri May 26 2023 12:30:00 GMT+0000 (Coordinated Universal Time),14:30,,"Maison Autrique, Chaussée de Haecht 266",1.25,"Naast het beroemde huis, een belangrijk werk van Victor Horta, neemt Marie u mee naar de tijdelijke tentoonstelling ""Bloemenpracht"" die presenteert het werk en leven van Privat Livemont, een emblematische Brusselse art-nouveaukunstenaar.","En plus de la célèbre maison, oeuvre majeure de Victor Horta, Marie vous emmène à la découverte de l'exposition temporaire ""Fleurs à l'Affiche"" qui présente l'œuvre et la vie de Privat Livemont, artiste bruxellois emblématique de l’Art nouveau.",,,vrijdag,vendredi,mei,mai,Gepubliceerd,
MUSEUM : Beeldende kunst en keramiek in Verviers met Pepita,museum-beeldende-kunst-en-keramiek-in-verviers-met-pepita,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,66cc90ab8ff4ace8afc60f90,false,false,Mon Aug 26 2024 14:26:51 GMT+0000 (Coordinated Universal Time),Mon Aug 26 2024 14:26:51 GMT+0000 (Coordinated Universal Time),Mon Aug 26 2024 14:26:56 GMT+0000 (Coordinated Universal Time),MUSÉE : Beaux-Arts et Céramique à Verviers avec Pepita,,Sun Sep 01 2024 08:00:00 GMT+0000 (Coordinated Universal Time),,,Rue Renier 17 à 4800 Verviers,0,"We zullen de gelegenheid hebben om een zeer mooie collectie voorwerpen te bewonderen die doen denken aan het oude Verviers
Een verzameling keramiek, beeldhouwwerken, enz.","Nous aurons l’occasion d’admirer une très belle collection d’objets qui rappelle le vieux Verviers
Une collection de céramique, des sculptures etc
","We nemen de trein Zuidstation om 9.56 uur.
Centraal station 10.01 uur
Noordstation 10.07 uur (hier neem ik de trein)
We komen om 11.23 uur aan
We vinden een paar heerlijke restaurants en komen om 14.30 uur aan bij het museum.
Mag ik u vragen te reserveren na ontvangst van dit bericht
Met plezier
jpien.pepita@gmail.com
02 231 04 39 0471/215130","Nous prendrons le train Gare du Midi 9h56
Gare Central 10h01
Gare Nord 10h07 (c’est là que je prends le train)
Nous arriverons à 11h23
Nous trouverons de charmants restaurants et arriverons au musée à 14h30
Puis-je vous demander de réserver à la réception de ce message
Au plaisir
jpien.pepita@gmail.com
02 231 04 39 0471/215130
",zondag,dimanche,september,septembre,Gepubliceerd,
"MUSEUM : ""Belgisch Museum van de Vrijmetselarij""",museum-belgisch-museum-van-de-vrijmetselarij,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,67d838b5be8ae237c77315a4,false,false,Mon Mar 17 2025 14:59:01 GMT+0000 (Coordinated Universal Time),Mon Mar 17 2025 14:59:01 GMT+0000 (Coordinated Universal Time),Mon Mar 17 2025 14:59:01 GMT+0000 (Coordinated Universal Time),"MUSÉE : ""Musée belge de la Franc-Maçonnerie""",,Mon Mar 24 2025 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,"Musée de la Franc-Maçonnerie, Rue de Laeken 73-75",1.25 + 4.5,"Rondleiding in het Frans (het museum zal proberen een tweetalige gids te vinden, maar dit is niet gegarandeerd) in het Belgisch Museum van de Vrijmetselarij.",Visite guidée en français (le musée va essayer de trouver un guide bilingue mais ce n'est pas assuré) du Musée Belge de la Franc-Maçonnerie. ,Verzamelen met Bianca bij de Harmonie. Vertrek om 13u30 voor een rondleiding door het museum om 14.00 uur.,Rendez-vous avec Bianca à l'Harmonie. Départ à 13h30 pour une visite du musée à 14h.,maandag,lundi,maart,mars,Gepubliceerd,
"MUSEUM : ""Bellum & Artes"" (Het Huis van de Europese Geschiedenis) met Marie",museum-bellum-artes-het-huis-van-de-europese-geschiedenis-met-marie,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,66f5582bdf8a7de91548286d,false,false,Thu Sep 26 2024 12:48:43 GMT+0000 (Coordinated Universal Time),Thu Sep 26 2024 12:48:43 GMT+0000 (Coordinated Universal Time),Thu Sep 26 2024 12:55:09 GMT+0000 (Coordinated Universal Time),"MUSÉE : ""Bellum & Artes"" (La Maison de l'Histoire Européenne) avec Marie",,Tue Oct 08 2024 12:30:00 GMT+0000 (Coordinated Universal Time),14:30,,"Maison de l'Histoire Européenne, Rue Belliard 135 à 1000 Bruxelles",0,"Europa en de Dertigjarige Oorlog of de rol van kunst tijdens de Dertigjarige Oorlog (1618-1648) en de complexe interactie tussen conflict en artistieke expressie.
De kunst die tijdens deze periode werd geroofd, kan worden beschouwd als een belangrijk onderdeel van het gemeenschappelijk erfgoed van Europa.
Het Verdrag van Westfalen, waarmee de oorlog werd beëindigd, was de eerste poging tot vrede in Europa vóór vele andere.","L’Europe et la guerre de 30 ans ou le rôle de l’art pendant la guerre de 30 ans(1618-1648) et l’interaction complexe entre le conflit et l’expression artistique.
L’art pillé à cette époque peut être considéré comme une partie importante du patrimoine commun de l’Europe.
Le traité de Westphalie qui clôtura cette guerre fut la première tentative de paix en Europe avant bien d’autres.
","Afspraak om 14u15 aan de ingang. Toegang via Leopoldpark, metro Maelbeek, dan bussen 59 en 60 ( Leopoldpark)","Rendez-vous à 14h15 à l'entrée. Accès par le Parc Leopold, métro Maelbeek, puis bus 59 et 60 ( Parc Leopold)",dinsdag,mardi,oktober,octobre,Gepubliceerd,
MUSEUM : Belvue museum en Art Nouveau met Marie,museum-belvue-museum-en-art-nouveau-met-marie,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,646f28e7c477dc4cd4ab3915,false,false,Thu May 25 2023 09:22:47 GMT+0000 (Coordinated Universal Time),Thu May 25 2023 09:22:47 GMT+0000 (Coordinated Universal Time),Thu May 25 2023 09:22:54 GMT+0000 (Coordinated Universal Time),MUSÉE : Le Musée Belvue et l'Art Nouveau avec Marie,,Wed Jun 21 2023 12:30:00 GMT+0000 (Coordinated Universal Time),14:30,,"Entrée Place des Palais, Musée Belvue","1,25","Marie stelt een bezoek aan het Belvue Museum voor, gewijd aan de Art Nouveau collecties van de Koning Boudewijnstichting en andere musea.
Juwelen, boekbanden, decoratieve voorwerpen ontworpen door Horta, Henry Van de Velde, Wolfers ... onder anderen.","Marie nous propose une visite au Musée Belvue consacrée aux collections d’Art Nouveau de la Fondation Roi Baudouin et d’autres musées.
Bijoux, reliures, objets décoratifs conçus par Horta, Henry Van de Velde, Wolfers … entre autres.
",Verzamelen voor de ingang van het Paleisplein om 14:30 uur.,Rendez-vous devant l'entrée située Place des Palais à 14:30.,woensdag,mercredi,juni,juin,Gepubliceerd,
MUSEUM : Collecties van het Brusselse OCMW-museum met Marie,museum-collecties-van-het-brusselse-ocmw-museum-met-marie,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,65dddb30d2f5813d655c193b,false,false,Tue Feb 27 2024 12:53:04 GMT+0000 (Coordinated Universal Time),Tue Feb 27 2024 12:53:04 GMT+0000 (Coordinated Universal Time),Tue Feb 27 2024 12:53:08 GMT+0000 (Coordinated Universal Time),MUSÉE : Collections du Musée du CPAS de Bruxelles avec Marie,,Thu Mar 21 2024 13:30:00 GMT+0000 (Coordinated Universal Time),14:30,,Rue Haute 298 à 1000 Bruxelles,0,"De administratieve gebouwen van het OCMW in Brussel herbergen een mooie collectie kunstwerken: Brabantse beeldhouwwerken, Brusselse wandtapijten en meesterwerken.
De meeste hiervan werden in het verleden nagelaten aan Brusselse liefdadigheidsinstellingen of door hen aangekocht om hun kapellen te versieren.
Naast de kunstwerken kunt u ook getuigenissen zien van het leven in de oude Brusselse ziekenhuizen. ","Les locaux administratifs du Cpas de Bruxelles regroupent une belle collection d’oeuvres d’art: sculptures brabançonnes, tapisseries de Bruxelles, tableaux de maîtres.
La plupart ont été léguées jadis à des institutions de bienfaisance bruxelloises ou acquises par celles-ci pour décorer leur chapelle .
À côté des oeuvres d’art, on peut également y voir des témoignages de la vie des anciens hôpitaux bruxellois. ",Ontmoet ons in de hal voordat we samen naar de collecties gaan.,Rendez-vous dans le grand hall d’entrée avant de nous rendre ensemble vers les collections,donderdag,jeudi,maart,mars,Gepubliceerd,
